pid,uptake_year,uptake_group
100115791,25,3
100115867,37,3
100116059,39,3
100116194,25,3
100116623,38,3
100116634,29,3
100116678,36,3
100116722,36,3
100116960,43,3
100116977,27,3
100117768,30,3
100117799,28,3
100117998,25,3
100118268,25,3
100118331,25,3
100118429,36,3
100118445,36,3
100118462,39,3
100118559,27,3
100118840,40,3
100119226,26,3
100119495,31,3
100119724,35,3
100119727,35,3
100119925,43,3
100120111,31,3
100120220,44,3
100120749,33,3
100121075,31,3
100121509,29,3
100121517,34,3
100121649,28,3
100121750,27,3
100121792,35,3
100121835,37,3
100122030,38,3
100122138,33,3
100122247,44,3
100122300,26,3
100122321,30,3
100122426,40,3
100122451,43,3
100122522,27,3
100122745,28,3
100122774,34,3
100122834,28,3
100122898,31,3
100123055,26,3
100123134,36,3
100123400,37,3
100123474,33,3
100123478,34,3
100123815,32,3
100123961,26,3
100123970,28,3
100124098,36,3
100124130,29,3
100124290,35,3
100124310,43,3
100124442,27,3
100124489,25,3
100124513,35,3
100124636,32,3
100124826,31,3
100124948,28,3
100125033,40,3
100125043,30,3
100125269,33,3
100125323,42,3
100125402,25,3
100125507,25,3
100125521,27,3
100125573,43,3
100125577,29,3
100125878,31,3
100125884,39,3
100125886,28,3
100126050,42,3
100126238,37,3
100126387,27,3
100126582,27,3
100126706,41,3
100126793,25,3
100126794,25,3
100126965,34,3
100126979,25,3
100127237,26,3
100127527,25,3
100127905,31,3
100127910,26,3
100127918,32,3
100128212,35,3
100128220,40,3
100128478,43,3
100128722,25,3
100128750,31,3
100128802,30,3
100128884,26,3
100128965,27,3
100128992,33,3
100129066,31,3
100129067,29,3
100129421,43,3
100129591,35,3
100129699,42,3
100129874,31,3
100129897,32,3
100129903,28,3
100130145,31,3
100130269,30,3
100130293,34,3
100130536,36,3
100130848,39,3
100130939,35,3
100131093,30,3
100131266,40,3
100131371,25,3
100131538,38,3
100131574,38,3
100131978,31,3
100131995,32,3
100132152,28,3
100132331,29,3
100132390,30,3
100132575,37,3
100132849,32,3
100132909,27,3
100133014,43,3
100133019,29,3
100133080,40,3
100133177,34,3
100133191,30,3
100133490,33,3
100133544,40,3
100133651,36,3
100133795,39,3
100133959,26,3
100134048,31,3
100134099,43,3
100134782,37,3
100134814,25,3
100134866,31,3
100135060,36,3
100135081,41,3
100135285,33,3
100135499,27,3
100135532,42,3
100135598,28,3
100135627,39,3
100135838,40,3
100136051,31,3
100136160,28,3
100136179,33,3
100136521,32,3
100136770,27,3
100137098,28,3
100137177,25,3
100137247,28,3
100137377,25,3
100137406,40,3
100137478,28,3
100137558,35,3
100137701,41,3
100137725,29,3
100137866,27,3
100137929,31,3
100137971,29,3
100138133,38,3
100138277,34,3
100138317,25,3
100138351,38,3
100138424,31,3
100138498,36,3
100138520,33,3
100138664,31,3
100138720,36,3
100138853,40,3
100139029,30,3
100139133,39,3
100139330,27,3
100139416,30,3
100139425,26,3
100139522,29,3
100139842,32,3
100140121,35,3
100140445,34,3
100140480,28,3
100140558,43,3
100140595,31,3
100140795,30,3
100140808,30,3
100140840,28,3
100140915,29,3
100140924,40,3
100141167,29,3
100141259,30,3
100141286,29,3
100141760,34,3
100141929,31,3
100141952,25,3
100141977,26,3
100142807,34,3
100142861,28,3
100142937,26,3
100143049,26,3
100143093,28,3
100143122,33,3
100143197,38,3
100143329,27,3
100143351,25,3
100143375,29,3
100143540,39,3
100143583,33,3
100143654,37,3
100143666,32,3
100143784,39,3
100143788,30,3
100143987,39,3
100144190,25,3
100144294,27,3
100144318,28,3
100144634,32,3
100144716,37,3
100144934,29,3
100145040,25,3
100145157,27,3
100145254,26,3
100145327,27,3
100145439,39,3
100146301,28,3
100146310,35,3
100146468,43,3
100146766,25,3
100146904,35,3
100146917,29,3
100147006,44,3
100147193,27,3
100147307,31,3
100147477,26,3
100147660,40,3
100148229,32,3
100148397,39,3
100148490,31,3
100148562,37,3
100148619,26,3
100148680,37,3
100148711,33,3
100148900,43,3
100148907,36,3
100148982,25,3
100149020,29,3
100149283,38,3
100149431,43,3
100149467,28,3
100149825,25,3
100150231,37,3
100150240,25,3
100150334,27,3
100150627,30,3
100150652,33,3
100150706,32,3
100150949,29,3
100150974,34,3
100151272,27,3
100151296,33,3
100151398,41,3
100151544,25,3
100151769,26,3
100151816,38,3
100151963,34,3
100152000,31,3
100152003,41,3
100152307,29,3
100152459,32,3
100152470,25,3
100152673,32,3
100152737,33,3
100152795,36,3
100153028,26,3
100153366,29,3
100153546,33,3
100153564,27,3
100153639,33,3
100153805,37,3
100153972,41,3
100154043,34,3
100154098,31,3
100154116,25,3
100154149,33,3
100154227,32,3
100154229,25,3
100154531,26,3
100154536,34,3
100154540,26,3
100154675,27,3
100154684,28,3
100154995,34,3
100155209,35,3
100155378,40,3
100155609,34,3
100155850,30,3
100156404,34,3
100156487,29,3
100156833,34,3
100156900,26,3
100157180,33,3
100157181,28,3
100157308,25,3
