pid,uptake_year,uptake_group
133207,31,2
133386,35,2
133388,27,2
133542,27,2
133573,35,2
133596,25,2
133708,31,2
133742,26,2
133772,25,2
133887,33,2
133942,25,2
134019,38,2
134084,39,2
134092,37,2
134140,26,2
134248,28,2
134261,26,2
134309,35,2
134442,36,2
134638,30,2
134641,29,2
134676,26,2
134696,29,2
134714,25,2
134779,33,2
134806,36,2
134864,26,2
134901,31,2
134916,31,2
134960,31,2
135093,28,2
135096,32,2
135140,26,2
135253,33,2
135265,36,2
135266,35,2
135355,31,2
135364,29,2
135431,27,2
135527,28,2
135545,26,2
135652,29,2
135673,29,2
135705,28,2
135748,28,2
135802,36,2
135804,26,2
135876,25,2
136071,30,2
136121,27,2
136132,25,2
136220,26,2
136324,31,2
136627,29,2
136717,25,2
136721,27,2
136837,32,2
136858,30,2
136883,36,2
136957,26,2
136993,32,2
137004,41,2
137010,26,2
137022,42,2
137057,27,2
137135,26,2
137355,35,2
137366,34,2
137451,30,2
137491,26,2
137503,29,2
137585,37,2
137602,26,2
137611,30,2
137752,25,2
137773,26,2
137847,28,2
137864,30,2
137899,39,2
137940,26,2
137951,34,2
137967,25,2
137996,31,2
138052,30,2
138075,26,2
138144,28,2
138231,38,2
138304,28,2
138360,27,2
138398,27,2
138502,37,2
138543,29,2
138645,26,2
138764,36,2
139085,25,2
139108,30,2
139119,30,2
139138,32,2
139140,25,2
139205,29,2
139283,25,2
139284,27,2
139392,26,2
139490,27,2
139558,30,2
139591,26,2
139593,27,2
139597,36,2
139697,27,2
139699,27,2
139738,34,2
139825,26,2
139970,26,2
140022,34,2
140150,33,2
140189,28,2
140276,28,2
140277,33,2
140280,41,2
140347,26,2
140407,25,2
140426,35,2
140436,28,2
140521,28,2
140556,28,2
140601,31,2
140676,26,2
140868,34,2
141071,25,2
141155,33,2
141172,33,2
141311,26,2
141432,30,2
141469,27,2
141577,43,2
141628,25,2
141685,29,2
141686,26,2
141808,25,2
141820,25,2
141823,27,2
142207,37,2
142311,32,2
142458,27,2
142482,27,2
142582,27,2
142652,31,2
142663,25,2
142764,25,2
142974,25,2
142985,25,2
143006,29,2
143110,40,2
143111,26,2
143177,27,2
143189,26,2
143254,40,2
143478,30,2
143503,25,2
143504,26,2
143597,36,2
143705,26,2
143805,27,2
143807,37,2
143873,27,2
143876,27,2
143942,26,2
144069,25,2
144098,28,2
144271,28,2
144301,27,2
144327,33,2
144333,26,2
144472,31,2
144557,30,2
144728,37,2
144767,36,2
144816,31,2
144833,27,2
144879,27,2
144900,26,2
144935,41,2
144949,36,2
145035,26,2
145141,26,2
145233,27,2
145254,28,2
145283,27,2
145406,27,2
145410,42,2
145428,32,2
145442,44,2
145448,40,2
145465,42,2
145480,43,2
145506,33,2
145664,26,2
145681,27,2
145705,26,2
145727,25,2
145749,25,2
145788,26,2
145869,36,2
145944,37,2
146058,35,2
146150,28,2
146244,27,2
146295,40,2
146416,27,2
146424,44,2
146427,26,2
146520,38,2
146692,30,2
146705,25,2
146709,32,2
146771,25,2
146772,25,2
146811,26,2
146953,26,2
147153,25,2
147178,33,2
147185,26,2
147280,29,2
147351,33,2
147408,27,2
147442,27,2
147515,25,2
147527,26,2
147662,25,2
147711,25,2
147844,25,2
147912,33,2
147996,27,2
148124,29,2
148187,33,2
148332,42,2
148370,27,2
148409,26,2
148430,37,2
148463,35,2
148499,26,2
148589,25,2
148598,26,2
148599,33,2
148665,28,2
148676,28,2
148677,32,2
148743,25,2
148772,27,2
148840,32,2
148910,25,2
148915,26,2
148930,26,2
148994,25,2
149016,38,2
149168,25,2
149236,30,2
149318,26,2
149433,27,2
149555,27,2
149619,33,2
149704,33,2
149712,40,2
149750,40,2
149764,41,2
149766,26,2
149777,28,2
149826,31,2
149838,25,2
149865,25,2
149869,26,2
149944,29,2
149967,40,2
149975,26,2
150119,30,2
150161,27,2
150206,40,2
150347,37,2
150452,29,2
150570,32,2
150691,25,2
150756,29,2
150992,32,2
150997,29,2
151035,31,2
151154,32,2
151259,30,2
151280,40,2
151307,38,2
151374,25,2
151380,27,2
151427,35,2
151500,32,2
151504,26,2
151593,38,2
151747,35,2
151786,33,2
151788,26,2
151852,27,2
151894,32,2
151953,26,2
151996,27,2
152237,31,2
152358,25,2
152400,38,2
152417,39,2
152463,25,2
152485,40,2
152621,28,2
152637,41,2
152660,39,2
152662,32,2
152743,27,2
152787,32,2
152977,34,2
152987,26,2
153011,26,2
153029,28,2
153066,38,2
153100,32,2
153108,25,2
153277,37,2
153403,26,2
153538,32,2
153561,27,2
153614,27,2
153658,25,2
153797,26,2
153856,26,2
153870,25,2
153912,26,2
153957,39,2
153976,25,2
154059,29,2
154061,39,2
154156,38,2
154164,26,2
154170,26,2
154214,39,2
154246,30,2
154251,32,2
154292,41,2
154336,33,2
154365,25,2
154378,28,2
154391,32,2
154392,28,2
154397,35,2
154444,44,2
154454,32,2
154488,34,2
154544,27,2
154559,43,2
154575,34,2
154891,38,2
154932,34,2
155001,28,2
155038,26,2
155088,25,2
155207,27,2
155234,31,2
155260,28,2
155320,26,2
155331,38,2
155374,38,2
155633,27,2
155652,37,2
155673,28,2
155683,39,2
155728,30,2
155797,27,2
155816,26,2
155858,25,2
155874,27,2
155987,25,2
155995,25,2
156082,27,2
156138,43,2
156331,27,2
156392,31,2
156423,28,2
156592,36,2
156631,40,2
156677,35,2
156768,27,2
100000098,38,2
100000118,43,2
100000173,37,2
100000244,42,2
100000247,36,2
100000391,40,2
100000396,38,2
100000488,28,2
100000494,33,2
100000525,32,2
100000532,35,2
100000558,27,2
100000560,37,2
100000621,31,2
100000773,38,2
100000819,43,2
100000906,32,2
100000962,42,2
100001049,44,2
100001143,38,2
100001185,25,2
100001203,44,2
100001251,34,2
100001289,40,2
100001297,44,2
100001338,41,2
100001387,40,2
100001394,32,2
100001411,31,2
100001485,40,2
100001547,35,2
100001554,33,2
100001582,39,2
100001605,38,2
100001708,35,2
100001756,41,2
100001981,42,2
100001990,27,2
100002020,25,2
100002089,44,2
100002179,38,2
100002214,27,2
100002313,44,2
100002353,35,2
100002466,35,2
100002510,39,2
100002514,44,2
100002530,28,2
100002541,41,2
100002659,44,2
100002733,44,2
100002818,28,2
100002865,42,2
100003017,27,2
100003062,39,2
100003211,27,2
100003414,39,2
100003427,26,2
100003430,41,2
100003459,28,2
100003474,31,2
100003716,29,2
100003758,38,2
100003784,25,2
100003811,27,2
100003843,34,2
100003857,41,2
100003906,37,2
100003907,44,2
100003911,25,2
100004026,40,2
100004051,34,2
100004066,32,2
100004304,40,2
100004396,35,2
100004533,36,2
100004591,41,2
100004642,27,2
100004648,26,2
100004659,43,2
100004741,37,2
100004901,36,2
100005015,42,2
100005084,41,2
100005093,31,2
100005352,36,2
100005364,41,2
100005377,29,2
100005383,43,2
100005418,31,2
100005420,31,2
100005479,38,2
100005569,28,2
100005581,27,2
100005582,44,2
100005609,28,2
100005611,31,2
100005763,37,2
100005770,40,2
100005799,40,2
100005820,43,2
100005828,34,2
100005862,32,2
100005932,42,2
100006019,35,2
100006056,27,2
100006209,27,2
100006245,27,2
100006276,42,2
100006305,41,2
100006394,40,2
100006412,30,2
100006443,30,2
100006506,37,2
100006561,28,2
100006594,35,2
100006628,25,2
100006726,29,2
100006754,27,2
100006755,39,2
100006792,37,2
100006881,37,2
100006893,36,2
100006984,32,2
100006985,39,2
100007014,28,2
100007044,42,2
100007053,34,2
100007344,36,2
100007429,36,2
100007436,39,2
100007457,33,2
100007466,43,2
100007528,33,2
100007540,33,2
100007559,42,2
100007635,36,2
100007671,44,2
100007716,28,2
100007750,42,2
100007845,30,2
100007876,40,2
100007987,38,2
100008069,38,2
100008200,41,2
100008291,40,2
100008373,39,2
100008463,32,2
100008629,41,2
100008643,25,2
100008716,32,2
100008845,35,2
100008846,28,2
100008904,28,2
100008977,42,2
100009006,41,2
100009139,41,2
100009198,40,2
100009217,35,2
100009358,43,2
100009425,30,2
100009473,44,2
100009479,42,2
100009675,41,2
100009729,28,2
100009736,37,2
100009812,41,2
100010057,42,2
100010114,26,2
100010177,36,2
100010183,40,2
100010221,33,2
100010245,39,2
100010434,28,2
100010465,29,2
100010483,40,2
100010573,43,2
100010695,41,2
100010708,42,2
100010778,41,2
100010792,31,2
100010889,37,2
100010983,30,2
100011049,28,2
100011110,36,2
100011143,38,2
100011180,43,2
100011329,41,2
100011394,36,2
100011399,41,2
100011403,38,2
100011497,35,2
100011501,26,2
100011665,38,2
100011910,28,2
100012065,32,2
100012146,42,2
100012149,34,2
100012299,32,2
100012367,43,2
100012388,41,2
100012519,40,2
100012649,27,2
100012679,29,2
100012707,37,2
100012783,38,2
100012801,34,2
100012815,40,2
100012892,41,2
100013005,43,2
100013046,38,2
100013118,43,2
100013154,43,2
100013187,41,2
100013276,44,2
100013289,42,2
100013366,43,2
100013379,30,2
100013380,42,2
100013589,44,2
100013769,43,2
100013771,44,2
100013773,27,2
100014026,36,2
100014056,42,2
100014149,25,2
100014196,41,2
100014245,38,2
100014370,42,2
100014404,36,2
100014435,42,2
100014455,39,2
100014562,30,2
100014642,38,2
100014748,41,2
100014768,42,2
100014858,40,2
100014948,31,2
100015048,35,2
100015093,34,2
100015105,31,2
100015144,44,2
100015150,35,2
100015236,33,2
100015269,30,2
100015335,40,2
100015431,44,2
100015467,40,2
100015554,26,2
100015614,44,2
100015654,43,2
100015779,38,2
100015790,44,2
100015797,34,2
100015811,35,2
100015867,42,2
100015875,33,2
100015899,40,2
100015920,38,2
100015981,36,2
100016006,32,2
100016024,42,2
100016100,39,2
100016151,37,2
100016266,40,2
100016269,38,2
100016326,37,2
100016331,36,2
100016386,36,2
100016390,34,2
100016391,43,2
100016421,39,2
100016429,31,2
100016432,29,2
100016462,29,2
100016502,35,2
100016526,37,2
100016585,37,2
100016642,28,2
100016674,31,2
100016761,38,2
100016810,29,2
100016841,36,2
100016846,38,2
100016852,44,2
100016884,35,2
100017038,34,2
100017347,27,2
100017358,43,2
100017366,37,2
100017392,36,2
100017508,35,2
100017511,25,2
100017548,32,2
100017677,42,2
100017734,35,2
100017764,32,2
100017769,32,2
100018235,41,2
100018243,27,2
100018350,31,2
100018373,29,2
100018630,29,2
100018669,41,2
100018698,33,2
100018702,42,2
100018704,38,2
100018715,40,2
100018775,41,2
100018780,41,2
100018824,30,2
100018841,44,2
100018853,35,2
100018884,36,2
100018919,27,2
100019075,36,2
100019105,31,2
100019202,42,2
100019209,27,2
100019270,37,2
100019306,41,2
100019336,31,2
100019369,28,2
100019462,40,2
100019532,26,2
100019535,40,2
100019620,30,2
100019623,42,2
100019651,41,2
100019669,40,2
100019813,26,2
100019817,25,2
100020023,43,2
100020079,44,2
100020108,36,2
100020139,30,2
100020165,32,2
100020183,43,2
100020232,36,2
100020235,39,2
100020427,37,2
100020485,36,2
100020538,39,2
100020718,28,2
100020755,43,2
100020773,44,2
100020916,41,2
100020979,38,2
100021025,36,2
100021345,37,2
100021482,28,2
100021513,33,2
100021548,26,2
100021570,29,2
100021607,29,2
100021989,28,2
100022123,40,2
100022148,42,2
100022285,38,2
100022295,37,2
100022402,38,2
100022597,42,2
100022642,32,2
100022671,43,2
100022733,40,2
100022849,30,2
100022894,41,2
100022990,43,2
100023074,28,2
100023124,38,2
100023283,41,2
100023489,38,2
100023521,44,2
100023683,26,2
100023684,38,2
100023749,42,2
100023791,31,2
100023941,36,2
100023973,33,2
100024036,29,2
100024130,41,2
100024136,29,2
100024235,29,2
100024269,40,2
100024456,29,2
100024626,38,2
100024652,28,2
100024681,41,2
100024682,37,2
100024706,31,2
100024744,44,2
100024904,38,2
100024993,27,2
100024998,30,2
100025040,30,2
100025092,40,2
100025255,43,2
100025261,27,2
100025281,41,2
100025327,43,2
100025353,35,2
100025508,28,2
100025525,38,2
100025643,37,2
100025692,41,2
100025729,29,2
100025750,40,2
100025807,44,2
100026127,43,2
100026136,40,2
100026249,29,2
100026343,40,2
100026363,40,2
100026408,43,2
100026427,40,2
100026507,28,2
100026512,39,2
100026513,43,2
100026568,29,2
100026692,33,2
100026698,33,2
100026723,25,2
100026756,33,2
100026764,35,2
100026793,34,2
100026804,41,2
100026828,34,2
100026927,34,2
100026984,34,2
100027144,33,2
100027399,33,2
100027472,29,2
100027578,39,2
100027585,29,2
100027630,36,2
100027685,39,2
100027717,25,2
100027718,33,2
100027735,38,2
100027880,28,2
100027905,38,2
100027912,32,2
100028162,26,2
100028169,41,2
100028197,37,2
100028228,39,2
100028269,42,2
100028386,34,2
100028491,44,2
100028519,41,2
100028647,30,2
100028693,42,2
100028705,28,2
100028714,44,2
100028807,35,2
100028941,41,2
100029059,30,2
100029126,37,2
100029222,38,2
100029442,39,2
100029443,37,2
100029527,37,2
100029639,25,2
100029829,25,2
100030030,28,2
100030057,34,2
100030099,35,2
100030338,27,2
100030383,37,2
100030466,26,2
100030473,31,2
100030509,36,2
100030666,39,2
100030798,28,2
100030948,25,2
100031004,43,2
100031106,44,2
100031141,29,2
100031201,28,2
100031270,43,2
100031319,41,2
100031367,25,2
100031430,27,2
100031489,26,2
100031528,38,2
100031651,40,2
100031745,36,2
100031760,32,2
100031825,38,2
100031921,42,2
100031978,26,2
100032132,40,2
100032176,38,2
100032230,44,2
100032300,35,2
100032423,33,2
100032454,26,2
100032551,35,2
100032803,28,2
100032804,34,2
100032806,25,2
100032908,31,2
100032931,42,2
100032998,31,2
100033064,40,2
100033122,30,2
100033195,37,2
100033298,44,2
100033525,38,2
100033570,31,2
100033603,42,2
100033613,27,2
100033733,37,2
100033761,27,2
100033779,36,2
100033987,28,2
100034022,42,2
100034115,28,2
100034188,37,2
100034232,43,2
100034394,43,2
100034439,33,2
100034510,28,2
100034536,36,2
100034561,36,2
100034609,44,2
100034628,25,2
100034632,28,2
100034673,41,2
100034820,30,2
100034881,37,2
100034899,34,2
100034921,44,2
100034930,32,2
100034945,28,2
100034952,26,2
100034962,40,2
100034977,33,2
100035023,37,2
100035110,25,2
100035153,30,2
100035233,43,2
100035287,39,2
100035405,32,2
100035461,37,2
100035473,34,2
100035554,33,2
100035602,36,2
100035653,36,2
100035718,26,2
100035915,39,2
100035920,40,2
100035943,36,2
100035945,38,2
100035995,44,2
100036003,42,2
100036153,44,2
100036162,39,2
100036168,31,2
100036387,25,2
100036520,39,2
100036524,28,2
100036527,34,2
100036530,33,2
100036587,40,2
100036629,36,2
100036749,35,2
100036866,37,2
100037007,41,2
100037093,29,2
100037122,43,2
100037259,43,2
100037274,42,2
100037394,42,2
100037397,36,2
100037441,26,2
100037452,43,2
100037473,34,2
100037498,39,2
100037612,40,2
100037634,25,2
100037642,40,2
100037679,31,2
100037706,41,2
100037771,42,2
100037798,36,2
100037861,36,2
100037862,28,2
100037867,33,2
100037933,29,2
100037960,41,2
100038051,32,2
100038053,26,2
100038087,42,2
100038358,39,2
100038379,28,2
100038576,40,2
100038627,40,2
100038661,26,2
100038882,28,2
100038896,44,2
100038929,39,2
100039123,39,2
100039176,42,2
100039278,39,2
100039307,26,2
100039361,28,2
100039427,44,2
100039457,38,2
100039499,43,2
100039586,40,2
100039589,39,2
100039644,43,2
100039713,33,2
100039755,34,2
100039771,43,2
100039873,42,2
100039924,43,2
100039945,42,2
100039976,25,2
100040060,41,2
100040111,32,2
100040161,41,2
100040257,42,2
100040368,42,2
100040385,38,2
100040453,36,2
100040553,32,2
100040603,41,2
100040653,38,2
100040680,35,2
100040693,44,2
100040758,42,2
100040788,39,2
100040813,32,2
100040877,43,2
100040966,43,2
100041049,44,2
100041100,39,2
100041188,28,2
100041347,43,2
100041349,27,2
100041362,42,2
100041390,41,2
100041450,39,2
100041552,40,2
100041617,43,2
100041681,44,2
100041735,39,2
100041736,32,2
100041768,25,2
100041804,37,2
100041900,43,2
100041927,33,2
100041972,35,2
100042021,35,2
100042120,39,2
100042158,37,2
100042160,39,2
100042375,30,2
100042420,42,2
100042593,27,2
100042630,30,2
100042631,34,2
100042642,42,2
100042644,37,2
100042856,29,2
100042874,43,2
100042888,37,2
100042921,28,2
100042978,44,2
100043013,44,2
100043018,36,2
100043215,29,2
100043242,26,2
100043404,43,2
100043483,44,2
100043527,30,2
100043589,28,2
100043723,38,2
100043842,36,2
100043853,35,2
100043880,42,2
100043941,31,2
100044110,28,2
100044111,35,2
100044235,36,2
100044243,43,2
100044331,28,2
100044516,36,2
100044560,30,2
100044777,44,2
100044783,43,2
100044801,37,2
100044842,40,2
100044843,29,2
100044954,43,2
100044995,31,2
100045025,39,2
100045154,29,2
100045157,25,2
100045244,42,2
100045321,43,2
100045346,27,2
100045364,35,2
100045377,31,2
100045385,34,2
100045394,31,2
100045422,40,2
100045450,44,2
100045539,34,2
100045649,32,2
100045671,29,2
100045704,32,2
100045806,42,2
100045953,33,2
100045955,28,2
100045974,35,2
100046026,28,2
100046221,26,2
100046243,42,2
100046253,42,2
100046264,38,2
100046337,26,2
100046404,33,2
100046406,27,2
100046460,41,2
100046502,34,2
100046546,31,2
100046573,39,2
100046637,38,2
100046893,31,2
100047025,36,2
100047028,33,2
100047279,37,2
100047299,30,2
100047375,33,2
100047395,25,2
100047428,36,2
100047522,31,2
100047566,42,2
100047633,30,2
100047691,28,2
100047702,36,2
100047782,27,2
100047784,35,2
100047959,44,2
100048067,33,2
100048115,40,2
100048137,40,2
100048176,42,2
100048193,34,2
100048226,28,2
100048354,39,2
100048385,38,2
100048494,43,2
100048495,37,2
100048688,29,2
100048963,31,2
100049014,35,2
100049121,30,2
100049186,37,2
100049220,44,2
100049300,43,2
100049456,35,2
100049574,30,2
100049597,44,2
100049649,37,2
100049826,32,2
100049859,39,2
100049899,39,2
100050005,34,2
100050040,39,2
100050055,35,2
100050118,34,2
100050134,39,2
100050148,25,2
100050182,25,2
100050214,34,2
100050216,30,2
100050280,36,2
100050312,40,2
100050383,29,2
100050437,26,2
100050922,29,2
100051087,43,2
100051109,30,2
100051150,28,2
100051638,41,2
100051696,43,2
100051725,43,2
100051781,33,2
100051837,42,2
100051861,44,2
100052005,34,2
100052036,38,2
100052142,33,2
100052166,44,2
100052229,31,2
100052388,44,2
100052406,39,2
100052482,34,2
100052624,31,2
100052775,41,2
100052779,43,2
100052850,44,2
100052934,31,2
100052955,40,2
100052963,25,2
100053003,36,2
100053005,36,2
100053019,44,2
100053078,36,2
100053166,35,2
100053189,41,2
100053230,37,2
100053383,27,2
100053540,44,2
100053641,32,2
100053731,37,2
100053781,34,2
100054098,42,2
100054146,42,2
100054166,35,2
100054221,41,2
100054307,27,2
100054417,42,2
100054423,36,2
100054466,26,2
100054476,30,2
100054502,38,2
100054513,33,2
100054600,39,2
100054836,38,2
100054897,30,2
100054907,41,2
100055075,26,2
100055088,43,2
100055151,37,2
100055276,28,2
100055335,28,2
100055380,42,2
100055398,44,2
100055405,26,2
100055472,44,2
100055490,28,2
100055714,34,2
100055759,42,2
100055784,35,2
100055886,38,2
100055978,35,2
100056001,38,2
100056041,35,2
100056198,31,2
100056331,26,2
100056337,30,2
100056451,26,2
100056632,29,2
100056646,30,2
100056647,41,2
100056757,29,2
100056862,27,2
100056917,29,2
100057153,27,2
100057165,26,2
100057222,38,2
100057289,25,2
100057419,26,2
100057447,29,2
100057712,28,2
100057719,25,2
100057895,32,2
100057937,26,2
100057950,27,2
100057959,26,2
100058056,31,2
100058165,27,2
100058217,25,2
100058242,32,2
100058285,36,2
100058342,35,2
100058466,36,2
100058477,37,2
100058528,37,2
100058642,25,2
100058663,37,2
100058717,29,2
100058737,29,2
100058756,28,2
100058772,26,2
100058857,29,2
100058974,28,2
100059017,25,2
100059045,30,2
100059091,28,2
100059330,27,2
100059420,39,2
100059483,35,2
100059496,28,2
100059690,42,2
100059708,40,2
100059934,27,2
100059962,28,2
100059975,30,2
100060206,27,2
100060230,27,2
100060283,27,2
100060394,25,2
100060499,30,2
100060561,35,2
100060664,31,2
100060667,39,2
100060676,27,2
100060725,27,2
100060762,30,2
100060805,43,2
100060855,25,2
100060891,28,2
100060937,28,2
100061075,28,2
100061177,28,2
100061233,28,2
100061260,30,2
100061318,29,2
100061390,27,2
100061406,27,2
100061416,39,2
100061493,44,2
100061613,25,2
100061637,27,2
100061668,27,2
100061757,26,2
100061856,25,2
100062125,31,2
100062335,41,2
100062403,33,2
100062466,31,2
100062487,35,2
100062537,27,2
100062559,42,2
100062865,41,2
100062867,32,2
100063066,30,2
100063232,27,2
100063296,26,2
100063379,35,2
100063388,32,2
100063400,27,2
100063422,25,2
100063445,28,2
100063520,25,2
100063528,25,2
100063577,28,2
100063589,27,2
100063620,28,2
100063704,35,2
100063707,26,2
100063740,25,2
100063762,26,2
100063857,26,2
100063859,26,2
100063911,26,2
100063915,26,2
100063951,27,2
100064021,25,2
100064079,25,2
100064157,30,2
100064192,43,2
100064208,28,2
100064231,25,2
100064257,26,2
100064281,28,2
100064460,25,2
100064501,40,2
100064533,27,2
100064719,25,2
100064771,27,2
100064808,27,2
100064885,44,2
100065004,34,2
100065092,25,2
100065213,28,2
100065222,25,2
100065308,27,2
100065410,43,2
100065440,28,2
100065489,44,2
100065568,27,2
100065640,36,2
100065664,36,2
100065677,25,2
100065696,26,2
100065708,27,2
100065733,31,2
100065746,29,2
100065762,26,2
100065763,28,2
100065795,44,2
100065830,27,2
100065944,38,2
100065949,26,2
100066541,26,2
100066718,26,2
100066897,25,2
100066978,27,2
100067102,26,2
100067113,39,2
100067262,27,2
100067346,26,2
100067417,33,2
100067597,34,2
100067677,28,2
100067687,40,2
100067707,26,2
100067735,26,2
100067736,33,2
100067754,43,2
100067817,33,2
100067821,28,2
100067830,39,2
100068084,28,2
100068169,31,2
100068191,28,2
100068200,28,2
100068236,27,2
100068241,26,2
100068250,35,2
100068271,35,2
100068328,25,2
100068460,36,2
100068485,29,2
100068618,39,2
100068628,36,2
100068720,26,2
100068798,40,2
100068888,26,2
100068889,29,2
100068894,40,2
100068974,26,2
100069050,25,2
100069094,37,2
100069177,33,2
100069200,25,2
100069282,26,2
100069363,35,2
100069417,26,2
100069434,33,2
100069529,25,2
100069540,32,2
100069564,27,2
100069629,26,2
100069908,31,2
100070019,27,2
100070096,26,2
100070149,26,2
100070186,37,2
100070330,27,2
100070346,25,2
100070436,28,2
100070449,29,2
100070543,28,2
100070556,26,2
100070705,36,2
100070720,26,2
100070765,37,2
100070770,25,2
100070836,33,2
100070890,27,2
100070950,26,2
100070956,26,2
100071131,36,2
100071190,32,2
100071246,25,2
100071312,28,2
100071351,33,2
100071422,26,2
100071504,26,2
100071522,27,2
100071586,38,2
100071820,31,2
100071824,38,2
100071872,35,2
100071893,27,2
100071932,31,2
100072026,27,2
100072056,28,2
100072076,27,2
100072225,28,2
100072343,25,2
100072350,25,2
100072363,42,2
100072403,26,2
100072453,27,2
100072464,25,2
100072481,34,2
100072594,27,2
100072631,27,2
100072776,31,2
100072859,35,2
100073182,26,2
100073266,26,2
100073295,25,2
100073319,27,2
100073328,27,2
100073335,26,2
100073337,27,2
100073511,28,2
100073535,26,2
100073738,28,2
100073792,40,2
100073916,29,2
100074036,42,2
100074092,26,2
100074096,37,2
100074100,27,2
100074205,26,2
100074253,26,2
100074261,32,2
100074351,29,2
100074356,26,2
100074375,28,2
100074376,26,2
100074388,28,2
100074538,28,2
100074585,30,2
100074620,41,2
100074719,29,2
100074752,34,2
100074759,29,2
100074762,30,2
100074962,27,2
100074985,28,2
100075062,34,2
100075128,41,2
100075169,33,2
100075300,28,2
100075415,27,2
100075478,25,2
100075599,40,2
100075665,25,2
100075706,28,2
100075782,26,2
100075785,26,2
100076049,32,2
100076091,27,2
100076202,40,2
100076310,32,2
100076336,27,2
100076354,26,2
100076367,37,2
100076533,32,2
100076538,25,2
100076584,40,2
100076606,26,2
100076611,26,2
100076622,34,2
100076649,28,2
100076797,38,2
100076834,31,2
100076835,28,2
100076922,37,2
100076957,30,2
100077039,26,2
100077182,28,2
100077236,33,2
100077286,28,2
100077389,27,2
100077505,28,2
100077674,25,2
100077694,44,2
100077713,37,2
100077735,26,2
100077797,27,2
100077825,25,2
100077922,28,2
100078013,25,2
100078166,25,2
100078306,30,2
100078386,38,2
100078416,28,2
100078467,28,2
100078583,28,2
100078589,36,2
100078717,41,2
100078790,37,2
100078884,40,2
100078941,27,2
100078967,28,2
100079016,38,2
100079132,32,2
100079174,40,2
100079205,25,2
100079497,27,2
100079557,44,2
100079596,27,2
100079644,31,2
100079776,26,2
100079933,32,2
100079937,25,2
100080100,35,2
100080164,26,2
100080220,41,2
100080299,36,2
100080534,42,2
100080611,32,2
100080682,41,2
100080710,35,2
100080770,34,2
100080863,39,2
100080896,29,2
100081044,25,2
100081076,40,2
100081096,25,2
100081177,26,2
100081335,32,2
100081350,33,2
100081594,25,2
100081626,26,2
100081842,28,2
100081877,30,2
100082023,38,2
100082119,31,2
100082171,30,2
100082222,30,2
100082282,32,2
100082299,27,2
100082314,26,2
100082342,26,2
100082416,38,2
100082448,27,2
100082480,28,2
100082631,39,2
100082740,26,2
100082899,26,2
100082913,38,2
100082936,25,2
100083083,28,2
100083127,43,2
100083135,28,2
100083440,36,2
100083507,27,2
100083703,36,2
100083736,41,2
100083834,41,2
100083866,44,2
100083897,25,2
100083974,27,2
100084231,34,2
100084296,37,2
100084331,27,2
100084437,29,2
100084529,28,2
100084590,25,2
100084700,32,2
100084722,34,2
100084783,37,2
100084992,29,2
100085126,27,2
100085149,36,2
100085248,25,2
100085328,33,2
100085357,27,2
100085378,30,2
100085459,27,2
100085465,28,2
100085526,28,2
100085565,27,2
100085603,30,2
100085613,35,2
100085688,25,2
100085708,31,2
100085798,38,2
100085863,31,2
100086161,30,2
100086219,28,2
100086258,26,2
100086259,26,2
100086379,28,2
100086537,29,2
100086662,34,2
100086667,34,2
100086719,36,2
100086752,35,2
100086829,36,2
100087015,37,2
100087100,27,2
100087113,27,2
100087172,29,2
100087238,25,2
100087245,30,2
100087264,26,2
100087332,26,2
100087362,26,2
100087456,31,2
100087467,39,2
100087469,26,2
100087505,28,2
100087508,32,2
100087649,27,2
100087710,25,2
100087805,28,2
100087887,35,2
100088025,25,2
100088072,25,2
100088101,38,2
100088118,26,2
100088178,39,2
100088284,34,2
100088298,33,2
100088306,26,2
100088312,41,2
100088345,26,2
100088389,30,2
100088533,25,2
100088536,37,2
100088617,27,2
100088685,26,2
100088715,41,2
100088733,35,2
100088903,32,2
100089088,33,2
100089102,26,2
100089164,35,2
100089169,32,2
100089175,31,2
100089221,31,2
100089293,26,2
100089486,40,2
100089509,29,2
100089576,39,2
100089709,28,2
100089781,34,2
100089785,28,2
100089921,37,2
100090112,29,2
100090245,28,2
100090255,31,2
100090273,27,2
100090314,26,2
100090521,27,2
100090621,43,2
100090666,25,2
100090818,28,2
100090893,39,2
100090902,26,2
100091053,25,2
100091373,43,2
100091421,34,2
100091480,26,2
100091728,33,2
100091759,36,2
100091880,34,2
100091905,26,2
100091920,29,2
100092074,27,2
100092409,40,2
100092412,29,2
100092531,26,2
100092543,29,2
100092545,27,2
100092631,26,2
100092636,26,2
100092689,26,2
100092707,30,2
100092916,33,2
100092971,32,2
100093026,32,2
100093066,25,2
100093194,26,2
100093249,25,2
100093382,25,2
100093399,30,2
100093481,26,2
100093512,27,2
100093526,35,2
100093529,26,2
100093565,27,2
100093614,29,2
100093645,42,2
100093742,44,2
100093967,40,2
100094410,32,2
100094434,25,2
100094452,37,2
100094490,25,2
100094713,28,2
100094739,25,2
100094773,26,2
100094785,32,2
100094837,44,2
100094852,25,2
100094997,25,2
100095066,26,2
100095229,29,2
100095333,27,2
100095337,29,2
100095440,36,2
100095599,29,2
100095673,39,2
100095752,25,2
100095756,26,2
100095759,37,2
100095908,27,2
100095928,25,2
100095932,37,2
100095968,37,2
100096019,27,2
100096104,26,2
100096138,39,2
100096149,25,2
100096211,28,2
